data,cidade,objetivo,criativo,impressoes,cliques,gastos,leads
2025-07-20,Crato,Engajamento,Vídeo 3,127,5,3.26,0
2025-07-20,Crato,Engajamento,Imagem 1,67,1,0.57,0
2025-07-20,Crato,Engajamento,Imagem 2,110,2,0.98,0
2025-07-20,Crato,Leads,Vídeo 1,109,0,0.0,0
2025-07-20,Crato,Leads,Vídeo 2,109,1,0.9,0
2025-07-20,Crato,Leads,Vídeo 3,111,1,0.37,0
2025-07-20,Crato,Leads,Imagem 1,69,0,0.0,0
2025-07-20,Crato,Leads,Imagem 2,48,0,0.0,0
2025-07-20,Russas,Alcance,Vídeo 1,185,0,0.0,0
2025-07-20,Russas,Alcance,Vídeo 2,178,1,0.99,0
2025-07-20,Russas,Alcance,Vídeo 3,156,0,0.0,0
2025-07-20,Russas,Alcance,Imagem 1,244,1,0.64,0
2025-07-20,Russas,Alcance,Imagem 2,112,0,0.0,0
2025-07-20,Russas,Tráfego,Vídeo 1,73,1,1.37,0
2025-07-20,Russas,Tráfego,Vídeo 2,92,1,1.21,0
2025-07-20,Russas,Tráfego,Vídeo 3,109,1,1.17,0
2025-07-20,Russas,Tráfego,Imagem 1,112,1,0.92,0
2025-07-20,Russas,Tráfego,Imagem 2,101,1,0.24,0
2025-07-20,Russas,Engajamento,Vídeo 1,215,6,6.01,0
2025-07-20,Russas,Engajamento,Vídeo 2,166,3,2.5,0
2025-07-20,Russas,Engajamento,Vídeo 3,194,4,4.72,0
2025-07-20,Russas,Engajamento,Imagem 1,134,3,1.99,0
2025-07-20,Russas,Engajamento,Imagem 2,169,2,1.68,0
2025-07-20,Russas,Leads,Vídeo 1,266,3,4.06,0
2025-07-20,Russas,Leads,Vídeo 2,57,0,0.0,0
2025-07-20,Russas,Leads,Vídeo 3,171,0,0.0,0
2025-07-20,Russas,Leads,Imagem 1,279,2,2.29,0
2025-07-20,Russas,Leads,Imagem 2,236,3,2.11,0
2025-07-20,Beberibe,Alcance,Vídeo 1,25,0,0.0,0
2025-07-20,Beberibe,Alcance,Vídeo 2,14,0,0.0,0
2025-07-20,Beberibe,Alcance,Vídeo 3,27,0,0.0,0
2025-07-20,Beberibe,Alcance,Imagem 1,15,0,0.0,0
2025-07-20,Beberibe,Alcance,Imagem 2,21,0,0.0,0
2025-07-20,Beberibe,Tráfego,Vídeo 1,37,1,0.58,0
2025-07-20,Beberibe,Tráfego,Vídeo 2,16,0,0.0,0
2025-07-20,Beberibe,Tráfego,Vídeo 3,23,0,0.0,0
2025-07-20,Beberibe,Tráfego,Imagem 1,31,0,0.0,0
2025-07-20,Beberibe,Tráfego,Imagem 2,24,0,0.0,0
2025-07-20,Beberibe,Engajamento,Vídeo 1,47,0,0.0,0
2025-07-20,Beberibe,Engajamento,Vídeo 2,51,1,0.96,0
2025-07-20,Beberibe,Engajamento,Vídeo 3,29,0,0.0,0
2025-07-20,Beberibe,Engajamento,Imagem 1,40,0,0.0,0
2025-07-20,Beberibe,Engajamento,Imagem 2,44,0,0.0,0
2025-07-20,Beberibe,Leads,Vídeo 1,33,0,0.0,0
2025-07-20,Beberibe,Leads,Vídeo 2,20,0,0.0,0
2025-07-20,Beberibe,Leads,Vídeo 3,25,0,0.0,0
2025-07-20,Beberibe,Leads,Imagem 1,34,0,0.0,0
2025-07-20,Beberibe,Leads,Imagem 2,21,0,0.0,0
2025-07-20,Massapê,Alcance,Vídeo 1,195,0,0.0,0
2025-07-20,Massapê,Alcance,Vídeo 2,212,1,1.46,0
2025-07-20,Massapê,Alcance,Vídeo 3,176,1,0.83,0
2025-07-20,Massapê,Alcance,Imagem 1,186,0,0.0,0
2025-07-20,Massapê,Alcance,Imagem 2,136,0,0.0,0
2025-07-20,Massapê,Tráfego,Vídeo 1,192,1,0.88,0
2025-07-20,Massapê,Tráfego,Vídeo 2,236,0,0.0,0
2025-07-20,Massapê,Tráfego,Vídeo 3,230,3,2.26,0
2025-07-20,Massapê,Tráfego,Imagem 1,122,1,0.46,0
2025-07-20,Massapê,Tráfego,Imagem 2,230,2,2.77,0
2025-07-20,Massapê,Engajamento,Vídeo 1,44,1,1.26,0
2025-07-20,Massapê,Engajamento,Vídeo 2,60,0,0.0,0
2025-07-20,Massapê,Engajamento,Vídeo 3,16,0,0.0,0
2025-07-20,Massapê,Engajamento,Imagem 1,49,1,1.06,0
2025-07-20,Massapê,Engajamento,Imagem 2,44,0,0.0,0
2025-07-20,Massapê,Leads,Vídeo 1,92,1,0.94,0
2025-07-20,Massapê,Leads,Vídeo 2,207,2,2.08,0
2025-07-20,Massapê,Leads,Vídeo 3,157,1,1.1,0
2025-07-20,Massapê,Leads,Imagem 1,147,0,0.0,0
2025-07-20,Massapê,Leads,Imagem 2,98,1,1.55,0
2025-07-20,Limoeiro do Norte,Alcance,Vídeo 1,44,0,0.0,0
2025-07-20,Limoeiro do Norte,Alcance,Vídeo 2,70,0,0.0,0
2025-07-20,Limoeiro do Norte,Alcance,Vídeo 3,55,0,0.0,0
2025-07-20,Limoeiro do Norte,Alcance,Imagem 1,55,0,0.0,0
2025-07-20,Limoeiro do Norte,Alcance,Imagem 2,86,0,0.0,0
2025-07-20,Limoeiro do Norte,Tráfego,Vídeo 1,112,1,0.71,0
2025-07-20,Limoeiro do Norte,Tráfego,Vídeo 2,72,1,0.79,0
2025-07-20,Limoeiro do Norte,Tráfego,Vídeo 3,72,1,1.13,0
2025-07-20,Limoeiro do Norte,Tráfego,Imagem 1,95,1,1.21,0
2025-07-20,Limoeiro do Norte,Tráfego,Imagem 2,71,0,0.0,0
2025-07-20,Limoeiro do Norte,Engajamento,Vídeo 1,184,3,1.53,0
2025-07-20,Limoeiro do Norte,Engajamento,Vídeo 2,117,1,0.8,0
2025-07-20,Limoeiro do Norte,Engajamento,Vídeo 3,96,2,3.05,0
2025-07-20,Limoeiro do Norte,Engajamento,Imagem 1,114,1,0.9,0
2025-07-20,Limoeiro do Norte,Engajamento,Imagem 2,175,3,2.47,0
2025-07-20,Limoeiro do Norte,Leads,Vídeo 1,53,0,0.0,0
2025-07-20,Limoeiro do Norte,Leads,Vídeo 2,76,0,0.0,0
2025-07-20,Limoeiro do Norte,Leads,Vídeo 3,52,0,0.0,0
2025-07-20,Limoeiro do Norte,Leads,Imagem 1,63,0,0.0,0
2025-07-20,Limoeiro do Norte,Leads,Imagem 2,72,0,0.0,0
2025-07-20,Sobral,Alcance,Vídeo 1,242,1,0.54,0
2025-07-20,Sobral,Alcance,Vídeo 2,307,2,2.08,0
2025-07-20,Sobral,Alcance,Vídeo 3,214,1,0.96,0
2025-07-20,Sobral,Alcance,Imagem 1,215,1,0.78,0
2025-07-20,Sobral,Alcance,Imagem 2,140,0,0.0,0
2025-07-20,Sobral,Tráfego,Vídeo 1,64,1,1.82,0
2025-07-20,Sobral,Tráfego,Vídeo 2,127,1,0.4,0
2025-07-20,Sobral,Tráfego,Vídeo 3,111,0,0.0,0
2025-07-20,Sobral,Tráfego,Imagem 1,148,0,0.0,0
2025-07-20,Sobral,Tráfego,Imagem 2,157,1,0.96,0
2025-07-20,Sobral,Engajamento,Vídeo 1,161,4,2.64,0
2025-07-20,Sobral,Engajamento,Vídeo 2,207,3,1.71,0
2025-07-20,Sobral,Engajamento,Vídeo 3,116,1,0.43,0
2025-07-20,Sobral,Engajamento,Imagem 1,80,0,0.0,0
2025-07-20,Sobral,Engajamento,Imagem 2,170,2,1.23,0
2025-07-20,Sobral,Leads,Vídeo 1,189,1,0.99,0
2025-07-20,Sobral,Leads,Vídeo 2,169,2,1.66,0
2025-07-20,Sobral,Leads,Vídeo 3,107,1,0.84,0
2025-07-20,Sobral,Leads,Imagem 1,166,1,0.46,0
2025-07-20,Sobral,Leads,Imagem 2,98,1,1.21,0
2025-07-20,Juazeiro do Norte,Alcance,Vídeo 1,379,2,2.33,0
2025-07-20,Juazeiro do Norte,Alcance,Vídeo 2,236,0,0.0,0
2025-07-20,Juazeiro do Norte,Alcance,Vídeo 3,292,1,0.81,0
2025-07-20,Juazeiro do Norte,Alcance,Imagem 1,482,2,1.56,0
2025-07-20,Juazeiro do Norte,Alcance,Imagem 2,292,1,0.46,0
2025-07-20,Juazeiro do Norte,Tráfego,Vídeo 1,184,2,1.14,0
2025-07-20,Juazeiro do Norte,Tráfego,Vídeo 2,212,2,1.71,0
2025-07-20,Juazeiro do Norte,Tráfego,Vídeo 3,319,6,2.45,0
2025-07-20,Juazeiro do Norte,Tráfego,Imagem 1,218,2,1.25,0
2025-07-20,Juazeiro do Norte,Tráfego,Imagem 2,365,3,2.05,0
2025-07-20,Juazeiro do Norte,Engajamento,Vídeo 1,529,9,9.71,0
2025-07-20,Juazeiro do Norte,Engajamento,Vídeo 2,380,7,4.0,0
2025-07-20,Juazeiro do Norte,Engajamento,Vídeo 3,110,1,0.47,0
2025-07-20,Juazeiro do Norte,Engajamento,Imagem 1,461,8,9.47,0
2025-07-20,Juazeiro do Norte,Engajamento,Imagem 2,262,7,9.67,0
2025-07-20,Juazeiro do Norte,Leads,Vídeo 1,210,1,0.9,0
2025-07-20,Juazeiro do Norte,Leads,Vídeo 2,415,4,1.28,0
2025-07-20,Juazeiro do Norte,Leads,Vídeo 3,416,4,5.21,0
2025-07-20,Juazeiro do Norte,Leads,Imagem 1,315,2,2.29,0
2025-07-20,Juazeiro do Norte,Leads,Imagem 2,207,1,0.66,0
2025-07-21,Fortaleza,Alcance,Vídeo 1,548,3,1.05,0
2025-07-21,Fortaleza,Alcance,Vídeo 2,745,2,1.68,0
2025-07-21,Fortaleza,Alcance,Vídeo 3,820,2,1.67,0
2025-07-21,Fortaleza,Alcance,Imagem 1,580,1,0.4,0
2025-07-21,Fortaleza,Alcance,Imagem 2,484,1,0.7,0
2025-07-21,Fortaleza,Tráfego,Vídeo 1,422,7,2.17,0
2025-07-21,Fortaleza,Tráfego,Vídeo 2,346,3,1.33,0
2025-07-21,Fortaleza,Tráfego,Vídeo 3,198,1,0.61,0
2025-07-21,Fortaleza,Tráfego,Imagem 1,419,5,2.26,0
2025-07-21,Fortaleza,Tráfego,Imagem 2,245,3,1.91,0
2025-07-21,Fortaleza,Engajamento,Vídeo 1,372,2,1.89,0
2025-07-21,Fortaleza,Engajamento,Vídeo 2,241,2,1.13,0
2025-07-21,Fortaleza,Engajamento,Vídeo 3,510,13,6.02,0
2025-07-21,Fortaleza,Engajamento,Imagem 1,778,6,3.93,0
2025-07-21,Fortaleza,Engajamento,Imagem 2,697,16,2.72,0
2025-07-21,Fortaleza,Leads,Vídeo 1,732,9,5.99,0
2025-07-21,Fortaleza,Leads,Vídeo 2,1330,23,32.02,1
2025-07-21,Fortaleza,Leads,Vídeo 3,926,14,6.36,1
2025-07-21,Fortaleza,Leads,Imagem 1,746,9,7.74,0
2025-07-21,Fortaleza,Leads,Imagem 2,836,6,6.67,0
2025-07-21,Crato,Alcance,Vídeo 1,286,1,0.63,0
2025-07-21,Crato,Alcance,Vídeo 2,332,1,0.71,0
2025-07-21,Crato,Alcance,Vídeo 3,155,0,0.0,0
2025-07-21,Crato,Alcance,Imagem 1,281,1,0.47,0
2025-07-21,Crato,Alcance,Imagem 2,257,0,0.0,0
2025-07-21,Crato,Tráfego,Vídeo 1,331,4,3.39,0
2025-07-21,Crato,Tráfego,Vídeo 2,478,5,2.39,0
2025-07-21,Crato,Tráfego,Vídeo 3,193,3,0.57,0
2025-07-21,Crato,Tráfego,Imagem 1,250,1,0.83,0
2025-07-21,Crato,Tráfego,Imagem 2,291,3,3.17,0
2025-07-21,Crato,Engajamento,Vídeo 1,316,5,5.68,0
2025-07-21,Crato,Engajamento,Vídeo 2,177,4,3.6,0
2025-07-21,Crato,Engajamento,Vídeo 3,401,9,8.08,0
2025-07-21,Crato,Engajamento,Imagem 1,372,4,2.55,0
2025-07-21,Crato,Engajamento,Imagem 2,542,12,14.45,0
2025-07-21,Crato,Leads,Vídeo 1,236,3,3.76,0
2025-07-21,Crato,Leads,Vídeo 2,220,3,3.27,0
2025-07-21,Crato,Leads,Vídeo 3,295,3,3.83,0
2025-07-21,Crato,Leads,Imagem 1,132,0,0.0,0
2025-07-21,Crato,Leads,Imagem 2,262,2,1.41,0
2025-07-21,Russas,Alcance,Vídeo 1,64,0,0.0,0
2025-07-21,Russas,Alcance,Vídeo 2,57,0,0.0,0
2025-07-21,Russas,Alcance,Vídeo 3,36,0,0.0,0
2025-07-21,Russas,Alcance,Imagem 1,42,0,0.0,0
2025-07-21,Russas,Alcance,Imagem 2,64,0,0.0,0
2025-07-21,Russas,Tráfego,Vídeo 1,90,2,0.9,0
2025-07-21,Russas,Tráfego,Vídeo 2,68,1,0.9,0
2025-07-21,Russas,Tráfego,Vídeo 3,119,1,1.0,0
2025-07-21,Russas,Tráfego,Imagem 1,124,1,1.1,0
2025-07-21,Russas,Tráfego,Imagem 2,74,0,0.0,0
2025-07-21,Russas,Engajamento,Vídeo 1,85,1,0.73,0
2025-07-21,Russas,Engajamento,Vídeo 2,88,1,0.58,0
2025-07-21,Russas,Engajamento,Vídeo 3,60,1,0.76,0
2025-07-21,Russas,Engajamento,Imagem 1,74,2,2.37,0
2025-07-21,Russas,Engajamento,Imagem 2,88,2,1.67,0
2025-07-21,Russas,Leads,Vídeo 1,99,1,0.62,0
2025-07-21,Russas,Leads,Vídeo 2,82,0,0.0,0
2025-07-21,Russas,Leads,Vídeo 3,90,0,0.0,0
2025-07-21,Russas,Leads,Imagem 1,96,1,1.19,0
2025-07-21,Russas,Leads,Imagem 2,120,0,0.0,0
2025-07-21,Beberibe,Alcance,Vídeo 1,23,0,0.0,0
2025-07-21,Beberibe,Alcance,Vídeo 2,41,0,0.0,0
2025-07-21,Beberibe,Alcance,Vídeo 3,21,0,0.0,0
2025-07-21,Beberibe,Alcance,Imagem 1,59,0,0.0,0
2025-07-21,Beberibe,Alcance,Imagem 2,67,0,0.0,0
2025-07-21,Beberibe,Tráfego,Vídeo 1,62,1,0.94,0
2025-07-21,Beberibe,Tráfego,Vídeo 2,54,1,1.07,0
2025-07-21,Beberibe,Tráfego,Vídeo 3,51,0,0.0,0
2025-07-21,Beberibe,Tráfego,Imagem 1,93,1,1.13,0
2025-07-21,Beberibe,Tráfego,Imagem 2,58,0,0.0,0
2025-07-21,Beberibe,Engajamento,Vídeo 1,59,0,0.0,0
2025-07-21,Beberibe,Engajamento,Vídeo 2,51,0,0.0,0
2025-07-21,Beberibe,Engajamento,Vídeo 3,43,1,0.94,0
2025-07-21,Beberibe,Engajamento,Imagem 1,58,1,0.2,0
2025-07-21,Beberibe,Engajamento,Imagem 2,54,0,0.0,0
2025-07-21,Beberibe,Leads,Vídeo 1,40,0,0.0,0
2025-07-21,Beberibe,Leads,Vídeo 2,37,0,0.0,0
2025-07-21,Beberibe,Leads,Vídeo 3,39,0,0.0,0
2025-07-21,Beberibe,Leads,Imagem 1,52,0,0.0,0
2025-07-21,Beberibe,Leads,Imagem 2,45,0,0.0,0
2025-07-21,Massapê,Alcance,Vídeo 1,94,0,0.0,0
2025-07-21,Massapê,Alcance,Vídeo 2,126,0,0.0,0
2025-07-21,Massapê,Alcance,Vídeo 3,132,1,0.77,0
2025-07-21,Massapê,Alcance,Imagem 1,120,0,0.0,0
2025-07-21,Massapê,Alcance,Imagem 2,102,0,0.0,0
2025-07-21,Massapê,Tráfego,Vídeo 1,176,2,1.07,0
2025-07-21,Massapê,Tráfego,Vídeo 2,115,1,0.66,0
2025-07-21,Massapê,Tráfego,Vídeo 3,164,2,1.75,0
2025-07-21,Massapê,Tráfego,Imagem 1,62,1,0.8,0
2025-07-21,Massapê,Tráfego,Imagem 2,248,3,2.41,0
2025-07-21,Massapê,Engajamento,Vídeo 1,51,1,1.75,0
2025-07-21,Massapê,Engajamento,Vídeo 2,49,0,0.0,0
2025-07-21,Massapê,Engajamento,Vídeo 3,166,6,6.04,0
2025-07-21,Massapê,Engajamento,Imagem 1,216,4,4.12,0
2025-07-21,Massapê,Engajamento,Imagem 2,144,3,2.2,0
2025-07-21,Massapê,Leads,Vídeo 1,91,0,0.0,0
2025-07-21,Massapê,Leads,Vídeo 2,149,1,1.26,0
2025-07-21,Massapê,Leads,Vídeo 3,107,0,0.0,0
2025-07-21,Massapê,Leads,Imagem 1,188,1,1.01,0
2025-07-21,Massapê,Leads,Imagem 2,132,1,0.8,0
2025-07-21,Limoeiro do Norte,Alcance,Vídeo 1,376,1,0.88,0
2025-07-21,Limoeiro do Norte,Alcance,Vídeo 2,555,1,1.04,0
2025-07-21,Limoeiro do Norte,Alcance,Vídeo 3,394,2,0.76,0
2025-07-21,Limoeiro do Norte,Alcance,Imagem 1,566,0,0.0,0
2025-07-21,Limoeiro do Norte,Alcance,Imagem 2,416,1,1.37,0
2025-07-21,Limoeiro do Norte,Tráfego,Vídeo 1,380,4,4.3,0
2025-07-21,Limoeiro do Norte,Tráfego,Vídeo 2,214,2,0.51,0
2025-07-21,Limoeiro do Norte,Tráfego,Vídeo 3,301,4,4.53,0
2025-07-21,Limoeiro do Norte,Tráfego,Imagem 1,291,5,4.65,0
2025-07-21,Limoeiro do Norte,Tráfego,Imagem 2,355,3,1.69,0
2025-07-21,Limoeiro do Norte,Engajamento,Vídeo 1,332,9,8.91,0
2025-07-21,Limoeiro do Norte,Engajamento,Vídeo 2,260,7,4.03,0
2025-07-21,Limoeiro do Norte,Engajamento,Vídeo 3,405,12,8.88,0
2025-07-21,Limoeiro do Norte,Engajamento,Imagem 1,460,9,10.43,0
2025-07-21,Limoeiro do Norte,Engajamento,Imagem 2,255,4,1.57,0
2025-07-21,Limoeiro do Norte,Leads,Vídeo 1,170,1,0.55,0
2025-07-21,Limoeiro do Norte,Leads,Vídeo 2,517,10,10.92,0
2025-07-21,Limoeiro do Norte,Leads,Vídeo 3,812,5,2.15,0
2025-07-21,Limoeiro do Norte,Leads,Imagem 1,314,3,1.57,0
2025-07-21,Limoeiro do Norte,Leads,Imagem 2,333,4,1.8,0
2025-07-21,Sobral,Alcance,Vídeo 1,149,0,0.0,0
2025-07-21,Sobral,Alcance,Vídeo 2,134,0,0.0,0
2025-07-21,Sobral,Alcance,Vídeo 3,130,0,0.0,0
2025-07-21,Sobral,Alcance,Imagem 1,105,0,0.0,0
2025-07-21,Sobral,Alcance,Imagem 2,145,0,0.0,0
2025-07-21,Sobral,Tráfego,Vídeo 1,25,0,0.0,0
2025-07-21,Sobral,Tráfego,Vídeo 2,30,0,0.0,0
2025-07-21,Sobral,Tráfego,Vídeo 3,28,0,0.0,0
2025-07-21,Sobral,Tráfego,Imagem 1,20,0,0.0,0
2025-07-21,Sobral,Tráfego,Imagem 2,33,0,0.0,0
2025-07-21,Sobral,Engajamento,Vídeo 1,183,4,3.35,0
2025-07-21,Sobral,Engajamento,Vídeo 2,143,1,0.59,0
2025-07-21,Sobral,Engajamento,Vídeo 3,149,4,2.64,0
2025-07-21,Sobral,Engajamento,Imagem 1,132,1,1.32,0
2025-07-21,Sobral,Engajamento,Imagem 2,179,3,2.92,0
2025-07-21,Sobral,Leads,Vídeo 1,143,1,1.19,0
2025-07-21,Sobral,Leads,Vídeo 2,246,1,0.67,0
2025-07-21,Sobral,Leads,Vídeo 3,285,3,3.29,0
2025-07-21,Sobral,Leads,Imagem 1,123,1,0.38,0
2025-07-21,Sobral,Leads,Imagem 2,77,0,0.0,0
2025-07-21,Juazeiro do Norte,Alcance,Vídeo 1,313,1,0.62,0
2025-07-21,Juazeiro do Norte,Alcance,Vídeo 2,258,0,0.0,0
2025-07-21,Juazeiro do Norte,Alcance,Vídeo 3,125,0,0.0,0
2025-07-21,Juazeiro do Norte,Alcance,Imagem 1,268,1,1.01,0
2025-07-21,Juazeiro do Norte,Alcance,Imagem 2,232,0,0.0,0
2025-07-21,Juazeiro do Norte,Tráfego,Vídeo 1,40,0,0.0,0
2025-07-21,Juazeiro do Norte,Tráfego,Vídeo 2,131,2,1.19,0
2025-07-21,Juazeiro do Norte,Tráfego,Vídeo 3,107,1,1.02,0
2025-07-21,Juazeiro do Norte,Tráfego,Imagem 1,71,0,0.0,0
2025-07-21,Juazeiro do Norte,Tráfego,Imagem 2,87,0,0.0,0
2025-07-21,Juazeiro do Norte,Engajamento,Vídeo 1,201,2,0.83,0
2025-07-21,Juazeiro do Norte,Engajamento,Vídeo 2,221,2,2.92,0
2025-07-21,Juazeiro do Norte,Engajamento,Vídeo 3,72,1,0.87,0
2025-07-21,Juazeiro do Norte,Engajamento,Imagem 1,194,3,1.72,0
2025-07-21,Juazeiro do Norte,Engajamento,Imagem 2,369,4,0.74,0
2025-07-21,Juazeiro do Norte,Leads,Vídeo 1,138,1,1.08,0
2025-07-21,Juazeiro do Norte,Leads,Vídeo 2,142,1,0.67,0
2025-07-21,Juazeiro do Norte,Leads,Vídeo 3,109,2,2.11,0
2025-07-21,Juazeiro do Norte,Leads,Imagem 1,194,2,1.62,0
2025-07-21,Juazeiro do Norte,Leads,Imagem 2,86,0,0.0,0
2025-07-22,Fortaleza,Alcance,Vídeo 1,217,1,0.34,0
2025-07-22,Fortaleza,Alcance,Vídeo 2,180,0,0.0,0
2025-07-22,Fortaleza,Alcance,Vídeo 3,199,1,0.72,0
2025-07-22,Fortaleza,Alcance,Imagem 1,138,0,0.0,0
2025-07-22,Fortaleza,Alcance,Imagem 2,157,0,0.0,0
2025-07-22,Fortaleza,Tráfego,Vídeo 1,282,3,1.28,0
2025-07-22,Fortaleza,Tráfego,Vídeo 2,364,8,8.41,0
2025-07-22,Fortaleza,Tráfego,Vídeo 3,228,3,3.67,0
2025-07-22,Fortaleza,Tráfego,Imagem 1,188,2,0.67,0
2025-07-22,Fortaleza,Tráfego,Imagem 2,439,4,5.71,0
2025-07-22,Fortaleza,Engajamento,Vídeo 1,691,11,9.05,0
2025-07-22,Fortaleza,Engajamento,Vídeo 2,675,12,3.26,0
2025-07-22,Fortaleza,Engajamento,Vídeo 3,604,7,6.5,0
2025-07-22,Fortaleza,Engajamento,Imagem 1,926,20,17.34,0
2025-07-22,Fortaleza,Engajamento,Imagem 2,531,10,10.01,0
2025-07-22,Fortaleza,Leads,Vídeo 1,387,4,5.04,0
2025-07-22,Fortaleza,Leads,Vídeo 2,469,6,1.53,0
2025-07-22,Fortaleza,Leads,Vídeo 3,393,4,2.87,0
2025-07-22,Fortaleza,Leads,Imagem 1,198,1,0.74,0
2025-07-22,Fortaleza,Leads,Imagem 2,498,3,1.94,0
2025-07-22,Crato,Alcance,Vídeo 1,217,0,0.0,0
2025-07-22,Crato,Alcance,Vídeo 2,210,1,0.42,0
2025-07-22,Crato,Alcance,Vídeo 3,234,1,0.64,0
2025-07-22,Crato,Alcance,Imagem 1,219,1,0.6,0
2025-07-22,Crato,Alcance,Imagem 2,199,0,0.0,0
2025-07-22,Crato,Tráfego,Vídeo 1,427,7,3.85,0
2025-07-22,Crato,Tráfego,Vídeo 2,427,5,2.22,0
2025-07-22,Crato,Tráfego,Vídeo 3,344,5,4.99,0
2025-07-22,Crato,Tráfego,Imagem 1,252,2,2.19,0
2025-07-22,Crato,Tráfego,Imagem 2,469,7,9.14,0
2025-07-22,Crato,Engajamento,Vídeo 1,335,7,9.82,0
2025-07-22,Crato,Engajamento,Vídeo 2,700,17,17.52,0
2025-07-22,Crato,Engajamento,Vídeo 3,466,10,12.39,0
2025-07-22,Crato,Engajamento,Imagem 1,498,10,7.47,0
2025-07-22,Crato,Engajamento,Imagem 2,208,4,3.69,0
2025-07-22,Crato,Leads,Vídeo 1,164,2,0.64,0
2025-07-22,Crato,Leads,Vídeo 2,272,4,4.14,0
2025-07-22,Crato,Leads,Vídeo 3,220,1,1.05,0
2025-07-22,Crato,Leads,Imagem 1,339,2,2.04,0
2025-07-22,Crato,Leads,Imagem 2,368,4,2.88,0
2025-07-22,Russas,Alcance,Vídeo 1,113,0,0.0,0
2025-07-22,Russas,Alcance,Vídeo 2,178,1,1.48,0
2025-07-22,Russas,Alcance,Vídeo 3,166,0,0.0,0
2025-07-22,Russas,Alcance,Imagem 1,118,0,0.0,0
2025-07-22,Russas,Alcance,Imagem 2,182,0,0.0,0
2025-07-22,Russas,Tráfego,Vídeo 1,239,3,3.87,0
2025-07-22,Russas,Tráfego,Vídeo 2,86,0,0.0,0
2025-07-22,Russas,Tráfego,Vídeo 3,198,4,4.36,0
2025-07-22,Russas,Tráfego,Imagem 1,111,1,1.08,0
2025-07-22,Russas,Tráfego,Imagem 2,75,0,0.0,0
2025-07-22,Russas,Engajamento,Vídeo 1,130,1,1.01,0
2025-07-22,Russas,Engajamento,Vídeo 2,132,3,1.47,0
2025-07-22,Russas,Engajamento,Vídeo 3,62,1,0.78,0
2025-07-22,Russas,Engajamento,Imagem 1,212,4,3.57,0
2025-07-22,Russas,Engajamento,Imagem 2,107,1,1.06,0
2025-07-22,Russas,Leads,Vídeo 1,137,1,0.95,0
2025-07-22,Russas,Leads,Vídeo 2,67,1,0.59,0
2025-07-22,Russas,Leads,Vídeo 3,134,2,2.95,0
2025-07-22,Russas,Leads,Imagem 1,68,0,0.0,0
2025-07-22,Russas,Leads,Imagem 2,76,0,0.0,0
2025-07-22,Beberibe,Alcance,Vídeo 1,110,0,0.0,0
2025-07-22,Beberibe,Alcance,Vídeo 2,76,0,0.0,0
2025-07-22,Beberibe,Alcance,Vídeo 3,111,0,0.0,0
2025-07-22,Beberibe,Alcance,Imagem 1,97,0,0.0,0
2025-07-22,Beberibe,Alcance,Imagem 2,88,0,0.0,0
2025-07-22,Beberibe,Tráfego,Vídeo 1,64,0,0.0,0
2025-07-22,Beberibe,Tráfego,Vídeo 2,68,1,0.68,0
2025-07-22,Beberibe,Tráfego,Vídeo 3,50,0,0.0,0
2025-07-22,Beberibe,Tráfego,Imagem 1,69,0,0.0,0
2025-07-22,Beberibe,Tráfego,Imagem 2,97,1,0.47,0
2025-07-22,Beberibe,Engajamento,Vídeo 1,196,4,1.93,0
2025-07-22,Beberibe,Engajamento,Vídeo 2,192,3,2.44,0
2025-07-22,Beberibe,Engajamento,Vídeo 3,74,0,0.0,0
2025-07-22,Beberibe,Engajamento,Imagem 1,194,4,4.41,0
2025-07-22,Beberibe,Engajamento,Imagem 2,146,2,1.96,0
2025-07-22,Beberibe,Leads,Vídeo 1,98,1,0.81,0
2025-07-22,Beberibe,Leads,Vídeo 2,69,0,0.0,0
2025-07-22,Beberibe,Leads,Vídeo 3,95,1,1.16,0
2025-07-22,Beberibe,Leads,Imagem 1,56,0,0.0,0
2025-07-22,Beberibe,Leads,Imagem 2,161,1,0.81,0
2025-07-22,Massapê,Alcance,Vídeo 1,139,0,0.0,0
2025-07-22,Massapê,Alcance,Vídeo 2,137,0,0.0,0
2025-07-22,Massapê,Alcance,Vídeo 3,113,0,0.0,0
2025-07-22,Massapê,Alcance,Imagem 1,32,0,0.0,0
2025-07-22,Massapê,Alcance,Imagem 2,118,0,0.0,0
2025-07-22,Massapê,Tráfego,Vídeo 1,48,1,0.52,0
2025-07-22,Massapê,Tráfego,Vídeo 2,96,1,0.92,0
2025-07-22,Massapê,Tráfego,Vídeo 3,55,0,0.0,0
2025-07-22,Massapê,Tráfego,Imagem 1,85,1,0.86,0
2025-07-22,Massapê,Tráfego,Imagem 2,126,1,1.07,0
2025-07-22,Massapê,Engajamento,Vídeo 1,38,0,0.0,0
2025-07-22,Massapê,Engajamento,Vídeo 2,50,0,0.0,0
2025-07-22,Massapê,Engajamento,Vídeo 3,49,0,0.0,0
2025-07-22,Massapê,Engajamento,Imagem 1,23,0,0.0,0
2025-07-22,Massapê,Engajamento,Imagem 2,57,1,0.57,0
2025-07-22,Massapê,Leads,Vídeo 1,185,1,0.71,0
2025-07-22,Massapê,Leads,Vídeo 2,181,3,1.34,0
2025-07-22,Massapê,Leads,Vídeo 3,91,1,0.19,0
